GSM2-184.ctr |F|=39 38 33 22 3 5 22 14 17 3 27 5 8 32 24 22 28 3 12 3 5 4 3 28 27 33 33 7 5 33 36 14 32 30 36 24 35 19 0 3 22 27 8 20 9 21 3 37 13 4 29 18 8 33 7 24 16 29 21 22 24 18 25 6 38 22 31 23 30 31 26 2 8 24 22 17 34 14 4 9 18 33 16 15 16 24 1 33 14 11 5 27 18 30 34 6 13 15 30 4 35 6 34 4 19 18 10 15 32 14 13 1 36 29 16 14 3 6 8 18 6 2 34 25 32 18 31 34 33 11 27 29 7 22 22 15 29 32 30 12 35 32 13 33 23 18 36 26 25 33 33 31 35 29 6 17 8 27 12 31 27 0 21 23 11 33 0 2 15 19 14 12 13 16 34 36 34 31 12 9 25 35 30 10 25 Cmin= 1200112963 

GSM2-184.ctr |F|=39 38 15 22 34 15 9 0 27 32 30 21 31 27 30 35 2 29 25 15 8 35 15 11 27 14 34 6 15 29 31 31 18 8 15 13 23 13 2 11 34 32 21 16 9 12 12 11 30 37 16 27 22 31 27 11 6 23 6 10 2 37 31 20 6 35 22 29 9 24 30 5 6 12 21 15 14 22 16 5 21 32 22 4 13 10 4 20 33 38 19 25 37 11 6 4 35 18 23 6 3 14 0 10 15 21 14 29 4 30 24 14 12 7 8 26 17 1 35 1 1 15 26 27 16 21 31 12 0 4 7 32 7 7 3 23 28 6 2 22 26 15 25 38 11 22 14 18 24 10 19 14 15 34 2 31 5 22 32 6 27 1 27 34 8 19 7 26 25 38 37 12 14 12 1 26 35 15 33 9 26 2 23 30 36 Cmin= 2000324064 

GSM2-184.ctr |F|=39 38 36 23 1 32 4 6 24 26 7 21 11 32 5 2 1 30 5 6 24 36 6 16 6 4 36 15 34 34 28 4 22 25 27 13 18 20 19 3 7 15 13 18 8 7 9 10 26 4 16 11 1 11 28 35 15 14 11 11 37 28 15 21 14 31 34 32 12 3 24 19 18 26 26 27 33 25 26 20 29 31 32 30 4 10 16 8 13 16 19 12 6 23 22 20 4 17 3 16 9 27 24 27 4 12 4 26 37 19 8 16 12 29 7 16 28 12 24 2 29 33 3 35 6 25 5 11 31 8 27 1 36 13 18 29 14 11 16 1 31 13 17 4 3 13 20 20 15 33 12 5 27 15 1 34 2 6 34 33 4 22 24 29 24 3 19 27 14 35 17 6 10 23 10 2 26 19 12 2 3 24 7 19 28 Cmin= 800000000 

GSM2-184.ctr |F|=39 38 18 29 0 23 13 20 27 8 1 17 2 22 0 15 18 27 11 19 5 32 22 5 12 32 30 4 7 19 26 8 8 5 26 8 28 0 28 5 37 19 11 0 2 12 15 20 0 16 29 33 9 12 0 22 5 19 15 2 0 31 10 8 25 26 5 4 26 23 9 13 3 21 13 33 22 18 15 22 34 5 5 4 6 5 15 0 25 20 2 14 12 13 11 37 28 16 2 4 0 1 18 31 22 20 26 5 38 2 16 33 35 10 38 30 16 3 30 30 23 33 33 24 35 5 12 24 10 14 28 11 4 7 31 26 28 18 20 16 9 25 11 33 36 38 24 2 2 16 21 15 38 15 0 34 9 12 8 19 16 36 30 20 33 23 36 11 30 6 27 1 21 27 34 18 26 9 9 18 25 30 33 13 34 Cmin= 1400378105 

GSM2-184.ctr |F|=39 0 31 13 30 24 14 14 24 20 15 7 11 11 8 35 30 28 30 13 36 23 24 9 38 8 0 37 26 26 21 28 16 13 31 7 26 34 21 12 15 26 19 26 26 27 11 7 5 31 20 31 4 5 1 31 3 29 30 29 17 12 7 33 14 27 29 2 23 11 14 27 26 33 15 3 10 15 10 4 7 19 24 11 13 26 32 16 5 23 6 22 24 3 5 38 30 34 1 3 35 4 31 11 26 35 14 36 11 24 30 19 4 15 19 7 30 12 23 36 24 19 8 9 22 14 9 2 37 38 6 33 4 26 34 30 22 9 17 33 23 36 2 16 1 22 23 32 23 8 18 9 16 26 18 27 1 16 29 28 5 24 22 9 11 17 28 33 16 6 17 0 31 19 5 33 2 29 15 15 26 33 24 3 20 Cmin= 1400136410 

GSM2-184.ctr |F|=39 38 13 21 8 33 11 20 15 23 3 0 28 31 3 5 25 29 27 19 29 5 25 35 33 22 6 36 26 14 30 2 2 32 23 10 26 23 20 30 7 12 20 35 5 23 30 19 2 18 38 32 12 24 17 7 35 23 4 22 26 23 13 17 17 25 28 32 37 9 13 5 10 33 30 4 17 10 24 19 28 12 1 29 26 19 36 22 31 2 34 8 14 36 25 20 12 14 14 10 12 16 5 23 10 24 27 27 34 1 35 12 14 26 2 1 34 0 12 26 30 7 34 33 33 21 15 6 24 18 16 26 34 21 10 5 6 26 21 29 17 6 2 31 32 5 21 27 33 22 15 13 19 38 7 13 9 22 19 34 29 35 21 24 7 20 29 2 35 0 32 2 7 34 33 0 28 4 17 11 27 21 24 7 20 Cmin= 1100100669 

GSM2-184.ctr |F|=39 38 14 12 15 26 17 25 4 28 14 31 10 2 15 13 7 36 12 6 34 26 9 16 10 15 32 19 18 16 21 24 4 25 36 19 12 3 5 5 32 8 36 3 0 1 5 35 27 17 2 11 32 11 16 4 26 9 23 34 14 34 19 19 20 5 27 21 9 22 26 2 19 12 33 19 3 38 15 30 6 6 30 38 18 7 3 33 6 16 28 20 11 8 28 20 3 6 30 12 28 17 14 8 18 36 17 21 35 21 1 2 28 31 2 7 28 33 29 34 10 19 15 10 16 33 30 19 0 21 31 17 27 34 14 35 20 20 6 17 3 8 8 31 28 38 27 17 33 6 1 4 25 17 4 31 0 23 0 28 34 21 6 22 16 9 7 37 30 14 4 22 11 1 3 0 1 30 7 34 36 8 27 12 14 Cmin= 1300304712 

GSM2-184.ctr |F|=39 0 24 3 1 9 26 7 32 34 30 35 7 25 18 23 12 34 9 8 23 0 18 8 13 27 0 34 4 28 30 14 29 5 17 19 14 32 15 35 27 34 31 23 20 11 7 32 34 5 30 18 6 9 15 8 25 15 4 18 5 34 32 23 28 38 31 3 31 7 38 8 2 20 31 11 31 28 32 26 33 23 33 28 21 9 37 7 14 2 25 8 25 7 31 4 34 23 7 15 19 35 23 21 16 5 21 36 33 14 12 27 38 34 6 9 32 4 17 7 34 31 15 9 28 35 13 23 8 10 0 27 34 12 37 0 17 8 36 11 23 9 28 11 4 34 20 36 27 26 33 11 19 37 20 36 34 23 20 31 22 20 9 17 22 35 17 0 5 3 12 17 12 1 17 5 24 37 30 12 14 13 23 22 12 Cmin= 1000313397 

GSM2-184.ctr |F|=39 0 24 3 1 9 26 7 32 34 30 35 7 25 18 23 12 34 9 8 23 0 18 8 13 27 0 34 4 28 30 14 29 5 17 19 14 32 15 35 27 34 31 23 20 11 7 32 34 5 30 18 6 9 15 8 25 15 4 18 5 34 32 23 28 38 31 3 31 7 38 8 2 20 31 11 31 28 32 26 33 23 33 28 21 9 37 7 14 2 25 8 25 7 31 4 34 23 7 15 19 35 23 21 16 5 21 36 33 14 12 27 38 34 6 9 32 4 17 7 34 31 15 9 28 35 13 23 8 10 0 27 34 12 37 0 17 8 36 11 23 9 28 11 4 34 20 36 27 26 33 11 19 37 20 36 34 23 20 31 22 20 9 17 22 35 17 0 5 3 12 17 12 1 17 5 24 37 30 12 14 13 23 22 12 Cmin= 1000313397 

GSM2-184.ctr |F|=39 38 23 26 22 14 35 28 4 23 36 16 24 31 7 16 11 26 10 20 1 21 23 5 21 31 31 1 2 10 15 8 10 38 24 21 3 20 11 35 4 36 13 29 28 9 34 28 24 5 9 25 26 21 30 37 13 22 27 15 33 3 13 32 30 37 3 22 18 14 19 23 1 21 2 18 19 25 8 4 19 6 30 7 28 21 33 30 33 21 35 16 13 9 9 32 35 12 16 14 16 35 26 6 6 17 24 25 3 21 29 12 17 20 8 6 31 2 25 25 12 21 2 14 30 0 7 26 12 23 30 17 8 6 23 3 13 37 28 5 19 19 17 36 28 25 31 20 16 18 34 28 28 25 3 20 25 0 35 27 12 15 5 21 11 18 24 13 16 3 18 24 11 25 11 0 11 3 10 28 10 5 6 0 31 Cmin= 1100001745 

GSM2-184.ctr |F|=39 38 23 26 22 14 35 28 4 23 36 16 24 31 7 16 11 26 10 20 1 21 23 5 21 31 31 1 2 10 15 8 10 38 24 21 3 20 11 35 4 36 13 29 28 9 34 28 24 5 9 25 26 21 30 37 13 22 27 15 33 3 13 32 30 37 3 22 18 14 19 23 1 21 2 18 19 25 8 4 19 6 30 7 28 21 33 30 33 21 35 16 13 9 9 32 35 12 16 14 16 35 26 6 6 17 24 25 3 21 29 12 17 20 8 6 31 2 25 25 12 21 2 14 30 0 7 26 12 23 30 17 8 6 23 3 13 37 28 5 19 19 17 36 28 25 31 20 16 18 34 28 28 25 3 20 25 0 35 27 12 15 5 21 11 18 24 13 16 3 18 24 11 25 11 0 11 3 10 28 10 5 6 0 31 Cmin= 1100001745 

GSM2-184.ctr |F|=39 0 31 28 10 17 4 28 25 1 11 25 16 34 35 30 35 18 7 16 14 3 21 14 17 29 5 12 18 37 37 17 26 29 6 36 7 0 14 21 29 25 7 6 20 3 26 6 22 33 22 25 36 32 28 4 11 22 16 30 21 14 36 8 5 4 34 1 32 9 23 11 24 30 6 5 23 32 11 34 15 22 9 2 5 26 6 16 10 22 35 20 25 33 28 19 26 12 10 8 11 33 19 35 13 25 29 25 8 30 20 23 13 18 25 7 34 31 13 5 3 9 25 18 31 3 37 18 5 8 15 16 30 34 12 33 10 30 19 18 21 29 2 24 36 17 31 31 37 5 25 30 4 11 9 35 4 35 4 9 33 19 14 13 4 15 7 14 6 16 21 28 34 12 13 31 29 33 13 17 28 38 8 21 11 Cmin= 1200007025 

GSM2-184.ctr |F|=39 0 31 28 10 17 4 28 25 1 11 25 16 34 35 30 35 18 7 16 14 3 21 14 17 29 5 12 18 37 37 17 26 29 6 36 7 0 14 21 29 25 7 6 20 3 26 6 22 33 22 25 36 32 28 4 11 22 16 30 21 14 36 8 5 4 34 1 32 9 23 11 24 30 6 5 23 32 11 34 15 22 9 2 5 26 6 16 10 22 35 20 25 33 28 19 26 12 10 8 11 33 19 35 13 25 29 25 8 30 20 23 13 18 25 7 34 31 13 5 3 9 25 18 31 3 37 18 5 8 15 16 30 34 12 33 10 30 19 18 21 29 2 24 36 17 31 31 37 5 25 30 4 11 9 35 4 35 4 9 33 19 14 13 4 15 7 14 6 16 21 28 34 12 13 31 29 33 13 17 28 38 8 21 11 Cmin= 1200007025 

GSM2-184.ctr |F|=39 38 31 18 6 22 32 36 20 29 6 37 0 24 0 6 15 5 8 14 36 28 1 4 19 31 33 13 17 21 11 30 9 31 10 16 3 31 2 24 21 9 11 10 22 11 5 38 17 3 2 3 31 3 35 12 34 18 14 12 0 14 32 10 7 31 15 10 23 6 34 33 4 7 32 27 7 37 15 13 1 17 5 33 9 2 34 32 20 9 33 10 13 26 9 20 18 24 19 30 30 4 13 35 0 6 12 35 5 27 10 6 5 4 28 3 34 23 35 16 22 18 15 35 6 24 5 13 9 24 33 28 17 7 13 17 3 25 3 8 13 2 3 7 6 21 10 2 5 34 7 16 14 22 12 9 35 17 11 33 31 5 22 37 2 25 16 5 11 8 2 14 10 33 21 16 15 21 7 10 5 14 26 19 25 Cmin= 1300033365 

GSM2-184.ctr |F|=39 0 5 25 3 35 9 15 4 7 32 30 2 26 22 17 1 33 30 10 12 32 9 28 23 24 17 27 27 18 28 7 7 33 22 10 30 31 25 23 38 8 15 30 23 26 36 24 9 16 23 21 9 21 38 32 7 16 9 23 34 37 20 30 32 3 1 12 23 27 35 11 24 0 2 8 26 27 22 25 4 6 7 13 17 35 34 13 12 5 25 36 31 6 27 24 37 29 36 21 6 33 33 19 33 24 27 10 13 38 35 6 34 31 20 12 27 4 25 29 37 11 26 19 7 3 4 33 21 30 5 16 13 38 35 35 12 13 6 14 1 30 21 35 23 30 36 11 23 11 29 22 12 5 2 19 9 34 2 19 14 7 25 16 34 10 13 36 12 8 11 14 0 32 10 12 12 36 12 36 8 3 8 20 8 Cmin= 1200078112 

GSM2-184.ctr |F|=39 38 16 7 9 7 29 27 14 23 36 17 6 7 0 28 20 16 35 18 32 9 28 36 26 16 36 26 10 21 34 32 9 11 0 18 7 19 35 21 31 32 0 27 28 28 16 37 5 1 16 26 10 6 23 25 11 21 13 10 31 8 4 1 8 32 9 16 1 5 37 22 26 26 10 15 15 15 13 10 16 19 36 27 25 21 13 36 31 26 7 23 23 0 13 32 22 11 9 23 16 35 6 31 12 5 35 16 20 10 26 37 29 13 14 4 23 27 29 15 4 25 27 27 15 29 9 26 2 18 38 7 4 34 0 16 0 35 32 10 34 9 8 13 22 11 6 6 27 35 10 31 11 37 9 15 16 18 2 18 26 1 26 19 35 15 24 25 11 6 35 35 4 32 9 26 4 16 21 31 1 31 13 1 18 Cmin= 1500140036 

GSM2-184.ctr |F|=39 38 16 7 9 7 29 27 14 23 36 17 6 7 0 28 20 16 35 18 32 9 28 36 26 16 36 26 10 21 34 32 9 11 0 18 7 19 35 21 31 32 0 27 28 28 16 37 5 1 16 26 10 6 23 25 11 21 13 10 31 8 4 1 8 32 9 16 1 5 37 22 26 26 10 15 15 15 13 10 16 19 36 27 25 21 13 36 31 26 7 23 23 0 13 32 22 11 9 23 16 35 6 31 12 5 35 16 20 10 26 37 29 13 14 4 23 27 29 15 4 25 27 27 15 29 9 26 2 18 38 7 4 34 0 16 0 35 32 10 34 9 8 13 22 11 6 6 27 35 10 31 11 37 9 15 16 18 2 18 26 1 26 19 35 15 24 25 11 6 35 35 4 32 9 26 4 16 21 31 1 31 13 1 18 Cmin= 1500140036 

GSM2-184.ctr |F|=39 0 11 14 9 37 1 18 34 5 9 3 23 31 28 25 14 29 18 34 7 14 17 25 22 31 33 33 6 27 7 20 17 18 35 26 17 25 34 1 31 32 4 4 14 32 29 28 11 9 12 18 12 18 33 35 11 16 18 17 4 26 27 21 5 23 37 11 9 21 12 29 14 16 34 28 37 13 17 10 11 18 17 24 37 11 9 9 16 27 15 21 14 31 31 9 15 29 20 14 0 33 32 15 38 16 4 37 30 11 8 30 29 14 4 16 15 13 14 31 30 19 2 33 11 34 3 16 13 13 30 14 35 12 29 34 18 22 32 37 33 29 28 13 5 33 18 9 7 33 1 26 2 4 21 13 27 24 29 29 26 9 4 22 11 22 18 29 34 0 27 17 30 5 19 24 38 38 22 35 21 23 22 23 16 Cmin= 1500140531 

GSM2-184.ctr |F|=37 0 7 10 21 32 18 22 31 7 8 32 6 32 26 33 0 16 17 15 18 30 13 35 4 20 8 17 29 8 26 21 9 33 9 8 7 28 30 16 13 16 26 34 11 31 8 11 10 25 4 7 18 18 5 22 16 28 2 8 15 6 8 24 18 17 32 3 23 4 19 36 20 8 11 10 2 19 21 28 7 4 35 25 0 18 25 16 25 6 2 3 27 25 5 8 6 15 11 7 19 30 7 3 17 18 13 34 1 12 25 23 16 1 27 31 35 15 10 23 36 28 4 27 16 9 35 22 24 25 30 22 18 15 25 13 11 16 11 27 6 14 14 1 31 4 32 29 34 21 30 34 12 34 24 28 21 0 29 23 25 22 8 22 15 11 13 26 27 24 17 12 17 9 13 11 13 8 3 25 29 11 22 19 8 Cmin= 1600154855 

GSM2-184.ctr |F|=37 0 22 34 28 18 8 23 16 32 11 14 12 27 6 20 3 21 20 32 16 9 24 14 14 12 29 14 6 26 1 11 4 2 24 32 35 32 33 14 27 22 6 17 13 12 15 31 11 36 26 28 8 29 20 0 19 12 29 25 16 31 15 20 11 2 30 9 12 27 1 17 27 22 34 3 12 13 12 24 27 17 30 35 9 13 14 6 4 6 9 20 15 2 4 26 4 12 13 16 2 29 33 8 14 9 26 5 0 2 29 27 19 0 3 6 28 17 27 32 24 36 31 17 2 13 7 21 25 35 1 6 28 12 14 20 36 3 25 36 5 32 4 2 32 8 23 24 3 13 34 5 13 28 23 30 4 8 29 30 6 8 36 12 21 13 33 20 31 21 35 0 32 2 17 27 25 4 29 29 17 5 12 8 33 Cmin= 2000169304 

GSM2-184.ctr |F|=39 38 8 35 29 33 25 4 11 9 13 36 28 32 29 22 35 32 31 24 19 25 8 7 3 10 14 29 29 6 23 16 34 21 1 13 15 27 17 26 25 30 12 4 24 2 26 20 23 18 5 32 32 2 0 24 12 15 3 30 10 16 7 5 37 37 18 13 25 36 28 0 27 29 4 1 20 19 21 4 26 16 36 19 7 26 4 20 2 8 11 1 24 8 35 11 6 14 24 20 0 2 20 17 20 25 18 1 33 29 33 21 34 31 29 2 18 23 11 9 20 12 10 5 20 34 5 15 10 29 24 38 20 5 16 1 19 24 30 14 3 24 24 37 16 14 28 23 26 1 21 7 13 21 12 22 16 17 37 26 35 22 15 5 16 31 34 36 5 25 0 8 11 13 34 16 27 24 29 15 25 11 11 27 32 Cmin= 1300142172 

GSM2-184.ctr |F|=49 0 16 28 36 34 29 46 31 22 15 20 15 30 14 41 30 12 10 7 27 14 14 36 12 31 3 7 34 17 47 16 17 20 44 9 10 24 7 46 2 27 23 17 13 37 14 44 6 25 2 33 44 21 25 7 8 29 15 42 46 18 9 19 43 9 28 5 38 40 2 40 24 25 13 37 19 28 37 25 9 39 14 4 11 40 16 19 25 36 18 22 11 32 46 5 42 25 15 36 22 18 28 2 48 46 44 23 25 33 4 39 23 19 43 40 15 16 15 45 8 33 18 19 17 20 30 15 1 45 2 23 19 35 30 19 33 26 47 14 10 3 5 38 27 4 29 42 20 45 43 34 34 17 4 7 37 39 27 38 36 35 18 6 21 48 30 10 30 29 30 40 32 35 35 10 39 20 8 16 21 2 6 7 19 Cmin= 1000000000 

GSM2-184.ctr |F|=39 38 21 7 11 36 21 21 26 21 28 5 21 22 12 35 14 25 15 31 11 37 30 30 36 26 32 38 19 12 22 19 0 4 27 11 1 37 21 16 8 10 21 18 33 22 3 36 8 18 28 8 16 9 0 14 35 21 2 4 22 24 24 11 17 1 23 7 27 33 12 35 5 22 3 27 33 7 13 3 25 30 0 31 0 28 34 35 11 36 29 22 10 3 34 27 32 7 23 20 1 35 5 6 18 8 22 12 15 24 4 30 16 33 22 16 22 17 2 22 3 20 6 13 23 1 29 16 8 2 25 9 37 19 5 5 27 16 6 32 2 0 12 7 33 34 12 5 1 14 28 4 23 34 6 7 24 24 12 21 26 26 19 13 6 13 7 23 30 13 5 21 13 17 28 35 12 1 2 2 5 19 34 17 3 Cmin= 1300088330 

GSM2-184.ctr |F|=39 38 31 17 26 5 26 11 16 7 22 8 36 17 25 21 23 6 14 12 10 21 5 31 1 18 25 15 23 30 23 26 18 5 32 5 38 20 5 4 16 27 2 13 34 27 35 7 34 10 19 33 32 13 26 33 31 12 37 15 31 22 31 11 16 24 5 4 5 11 8 22 38 10 24 22 27 9 29 22 20 10 5 2 23 31 24 5 4 23 20 25 34 1 36 0 26 2 4 20 13 1 31 2 12 17 24 28 15 15 0 35 14 5 26 26 26 1 31 19 24 2 5 8 3 2 8 18 33 1 28 35 2 20 26 3 26 12 31 3 16 31 27 19 26 4 6 13 5 27 32 29 29 38 37 21 1 6 29 23 35 18 20 37 27 7 2 15 8 22 7 13 15 23 32 2 27 28 15 32 16 36 22 34 35 Cmin= 1700169459 

GSM2-184.ctr |F|=49 21 2 37 41 7 15 32 23 9 45 23 15 27 37 5 33 8 35 16 29 10 38 11 8 44 10 39 18 28 48 9 0 2 3 46 14 18 29 37 32 30 16 47 14 4 8 47 17 48 19 2 9 9 13 17 4 24 7 27 8 11 37 13 18 40 10 32 9 45 25 41 26 47 44 40 7 8 44 30 7 14 32 16 23 46 38 33 26 1 11 34 12 4 47 31 44 13 19 4 9 45 1 41 48 1 32 6 9 32 36 16 47 20 37 26 17 26 15 48 32 32 38 45 36 36 32 32 5 2 41 15 3 48 12 2 0 44 14 15 28 1 36 31 26 25 13 48 7 29 47 40 17 36 41 4 28 24 41 34 31 39 5 40 38 17 42 43 17 12 14 1 14 2 37 45 27 2 45 39 36 48 35 4 36 Cmin= 700000000 

GSM2-184.ctr |F|=39 0 24 17 7 18 25 17 23 28 23 21 6 13 32 6 15 7 6 19 9 24 36 32 3 18 37 9 19 15 22 0 16 7 17 12 14 4 18 37 21 3 20 27 5 2 23 9 9 18 28 8 31 26 29 34 5 27 33 13 3 16 13 8 12 31 20 26 24 0 14 34 31 23 23 25 25 35 34 24 3 24 21 34 11 11 19 5 27 13 18 30 18 21 28 30 2 37 6 26 37 9 21 18 32 33 4 8 18 0 32 21 13 14 17 24 14 36 18 2 38 25 21 17 7 10 36 9 9 31 24 35 2 35 15 23 29 8 20 37 8 13 19 21 16 36 34 30 22 2 21 10 17 4 16 13 3 13 23 12 34 36 37 25 32 2 9 12 10 30 10 8 32 29 18 38 16 3 18 27 5 1 38 11 5 Cmin= 1800087514 

GSM2-184.ctr |F|=39 38 23 15 18 13 32 3 11 18 11 5 26 2 8 23 2 25 8 1 26 14 32 34 5 23 28 7 37 7 22 31 6 6 35 13 8 29 16 20 36 17 25 24 19 33 8 10 19 6 0 34 9 21 19 14 6 8 10 32 16 32 24 11 27 10 25 25 28 2 6 25 19 20 10 28 3 8 27 11 14 28 35 23 10 15 26 5 12 36 37 28 18 12 29 34 22 15 20 11 6 15 36 15 24 36 32 27 5 20 28 19 9 24 31 9 28 7 3 1 4 2 19 11 14 9 6 25 24 16 36 19 31 22 34 17 19 27 33 24 37 22 32 35 35 13 33 24 20 37 15 13 0 34 13 14 4 9 28 28 25 14 36 17 36 21 23 6 9 18 19 35 1 2 32 26 15 26 11 25 24 26 27 13 21 Cmin= 1700005649 

GSM2-184.ctr |F|=39 38 0 1 34 1 1 5 22 6 5 19 4 12 0 2 35 27 3 32 36 22 2 20 12 19 13 30 18 36 25 11 35 14 12 30 15 2 24 26 9 29 6 2 31 34 4 16 23 35 9 20 7 1 30 8 20 32 0 0 29 14 0 25 29 12 6 33 4 19 21 2 10 27 4 30 12 36 7 35 32 6 5 28 7 35 37 16 17 26 16 7 29 5 22 19 7 28 14 11 8 35 13 7 12 6 26 13 3 34 9 24 29 4 13 25 0 0 2 18 15 8 14 6 13 36 25 20 14 28 20 12 13 33 19 15 28 7 28 31 30 27 5 9 31 8 34 20 8 25 27 13 33 3 19 36 0 33 6 4 23 27 16 25 10 35 29 0 31 19 20 11 7 26 9 27 34 4 8 31 30 36 5 13 28 Cmin= 1600000000 

GSM2-184.ctr |F|=39 0 24 22 12 35 16 8 0 32 8 18 23 26 9 32 20 35 23 15 3 31 2 25 9 28 13 4 25 30 22 25 30 35 8 4 31 13 12 20 7 9 27 19 24 37 1 5 22 14 20 25 6 23 1 15 12 3 8 37 33 30 12 25 26 10 18 7 23 19 17 19 17 5 38 2 31 29 7 14 4 16 29 38 28 30 3 30 22 0 17 17 31 30 31 7 1 10 4 24 18 21 5 35 15 32 37 8 11 33 22 4 38 12 3 28 31 6 19 15 7 36 21 27 16 13 23 17 12 27 31 30 37 25 26 14 18 13 11 19 7 33 23 6 35 27 23 16 22 3 20 18 29 2 6 6 4 19 13 5 35 5 24 34 30 11 37 37 13 9 17 20 31 30 16 16 18 0 33 29 32 14 9 11 6 Cmin= 1500125394 

GSM2-184.ctr |F|=39 0 24 22 12 35 16 8 0 32 8 18 23 26 9 32 20 35 23 15 3 31 2 25 9 28 13 4 25 30 22 25 30 35 8 4 31 13 12 20 7 9 27 19 24 37 1 5 22 14 20 25 6 23 1 15 12 3 8 37 33 30 12 25 26 10 18 7 23 19 17 19 17 5 38 2 31 29 7 14 4 16 29 38 28 30 3 30 22 0 17 17 31 30 31 7 1 10 4 24 18 21 5 35 15 32 37 8 11 33 22 4 38 12 3 28 31 6 19 15 7 36 21 27 16 13 23 17 12 27 31 30 37 25 26 14 18 13 11 19 7 33 23 6 35 27 23 16 22 3 20 18 29 2 6 6 4 19 13 5 35 5 24 34 30 11 37 37 13 9 17 20 31 30 16 16 18 0 33 29 32 14 9 11 6 Cmin= 1500125394 

